Data;Pivô;Causa;Tipo;Horas
"2023-10-26";"102";"Demanda de Energia / Operacional";"Operacional";"2.8"
"2023-10-26";"38";"Demanda de Energia / Operacional";"Operacional";"1.5167"
"2023-10-27";"117";"Demanda de Energia / Operacional";"Operacional";"8.65"
"2023-10-27";"6";"Demanda de Energia / Operacional";"Operacional";"6.8833"
"2023-10-30";"59";"Demanda de Energia / Operacional";"Operacional";"2.7667"
"2023-10-31";"10";"Demanda de Energia / Operacional";"Operacional";"6.3833"
"2023-10-31";"59";"Demanda de Energia / Operacional";"Operacional";"5.7"
"2023-10-31";"35";"Demanda de Energia / Operacional";"Operacional";"0.9"
"2023-10-31";"12";"Demanda de Energia / Operacional";"Operacional";"2.7167"
"2023-10-31";"38";"Demanda de Energia / Operacional";"Operacional";"12.3667"
"2023-11-01";"38";"Demanda de Energia / Operacional";"Operacional";"12.35"
"2023-11-01";"1";"Demanda de Energia / Operacional";"Operacional";"3.9667"
"2023-11-01";"59";"Demanda de Energia / Operacional";"Operacional";"5.0667"
"2023-11-01";"115";"Demanda de Energia / Operacional";"Operacional";"0.75"
"2023-11-01";"62";"Demanda de Energia / Operacional";"Operacional";"10.0167"
"2023-11-01";"12";"Demanda de Energia / Operacional";"Operacional";"1.3"
"2023-11-01";"11";"Demanda de Energia / Operacional";"Operacional";"1.3167"
"2023-11-02";"35";"Demanda de Energia / Operacional";"Operacional";"4.0833"
"2023-11-02";"14";"Demanda de Energia / Operacional";"Operacional";"3.25"
"2023-11-02";"2";"Demanda de Energia / Operacional";"Operacional";"0.9333"
"2023-11-02";"29";"Demanda de Energia / Operacional";"Operacional";"0.8333"
"2023-11-02";"37";"Demanda de Energia / Operacional";"Operacional";"1.7"
"2023-11-02";"62";"Demanda de Energia / Operacional";"Operacional";"4.85"
"2023-11-02";"108";"Demanda de Energia / Operacional";"Operacional";"8.5333"
"2023-11-02";"27";"Demanda de Energia / Operacional";"Operacional";"0.45"
"2023-11-07";"1";"Demanda de Energia / Operacional";"Operacional";"10.3167"
"2023-11-07";"21";"Demanda de Energia / Operacional";"Operacional";"1.7"
"2023-11-07";"14";"Demanda de Energia / Operacional";"Operacional";"7.7667"
"2023-11-07";"125";"Demanda de Energia / Operacional";"Operacional";"3.5"
"2023-11-07";"27";"Demanda de Energia / Operacional";"Operacional";"0.1"
"2023-11-07";"72";"Demanda de Energia / Operacional";"Operacional";"13.4833"
"2023-11-08";"37";"Demanda de Energia / Operacional";"Operacional";"2.0667"
"2023-11-08";"1";"Demanda de Energia / Operacional";"Operacional";"5.9"
"2023-11-08";"29";"Demanda de Energia / Operacional";"Operacional";"11.5667"
"2023-11-08";"6";"Demanda de Energia / Operacional";"Operacional";"1.1833"
"2023-11-08";"14";"Demanda de Energia / Operacional";"Operacional";"2.2333"
"2023-11-08";"3";"Demanda de Energia / Operacional";"Operacional";"1.5333"
"2023-11-08";"40";"Demanda de Energia / Operacional";"Operacional";"0.8333"
"2023-11-08";"3";"Demanda de Energia / Operacional";"Operacional";"0.7"
"2023-11-08";"41";"Demanda de Energia / Operacional";"Operacional";"1.2167"
"2023-11-08";"22";"Demanda de Energia / Operacional";"Operacional";"7.55"
"2023-11-08";"1";"Demanda de Energia / Operacional";"Operacional";"0.3167"
"2023-11-08";"72";"Demanda de Energia / Operacional";"Operacional";"23.9833"
"2023-11-09";"1";"Demanda de Energia / Operacional";"Operacional";"9.5167"
"2023-11-09";"1";"Demanda de Energia / Operacional";"Operacional";"1.1167"
"2023-11-09";"21";"Demanda de Energia / Operacional";"Operacional";"0.3167"
"2023-11-09";"21";"Demanda de Energia / Operacional";"Operacional";"1.2333"
"2023-11-09";"2";"Demanda de Energia / Operacional";"Operacional";"2.2"
"2023-11-09";"22";"Demanda de Energia / Operacional";"Operacional";"23.9833"
"2023-11-09";"27";"Demanda de Energia / Operacional";"Operacional";"0.7167"
"2023-11-09";"14";"Demanda de Energia / Operacional";"Operacional";"3.3667"
"2023-11-09";"27";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2023-11-09";"9";"Demanda de Energia / Operacional";"Operacional";"2.4167"
"2023-11-09";"2";"Demanda de Energia / Operacional";"Operacional";"3.2"
"2023-11-09";"4";"Demanda de Energia / Operacional";"Operacional";"3.1833"
"2023-11-09";"41";"Demanda de Energia / Operacional";"Operacional";"0.9333"
"2023-11-09";"129";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2023-11-09";"133";"Demanda de Energia / Operacional";"Operacional";"0.25"
"2023-11-09";"72";"Demanda de Energia / Operacional";"Operacional";"15.6667"
"2023-11-09";"25";"Demanda de Energia / Operacional";"Operacional";"7.4667"
"2023-11-09";"27";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2023-11-09";"2";"Demanda de Energia / Operacional";"Operacional";"7.15"
"2023-11-09";"41";"Demanda de Energia / Operacional";"Operacional";"4.1833"
"2023-11-09";"22";"Demanda de Energia / Operacional";"Operacional";"23.9833"
"2023-11-10";"22";"Demanda de Energia / Operacional";"Operacional";"11.8333"
"2023-11-10";"3";"Demanda de Energia / Operacional";"Operacional";"6.3333"
"2023-11-10";"4";"Demanda de Energia / Operacional";"Operacional";"3.7333"
"2023-11-10";"25";"Demanda de Energia / Operacional";"Operacional";"6.5167"
"2023-11-10";"44";"Demanda de Energia / Operacional";"Operacional";"6.6"
"2023-11-10";"27";"Demanda de Energia / Operacional";"Operacional";"1.4833"
"2023-11-10";"46";"Demanda de Energia / Operacional";"Operacional";"3.5667"
"2023-11-10";"117";"Demanda de Energia / Operacional";"Operacional";"0.45"
"2023-11-10";"39";"Demanda de Energia / Operacional";"Operacional";"0.45"
"2023-11-10";"1";"Demanda de Energia / Operacional";"Operacional";"8.4667"
"2023-11-10";"120";"Demanda de Energia / Operacional";"Operacional";"1.1833"
"2023-11-10";"14";"Demanda de Energia / Operacional";"Operacional";"0.6"
"2023-11-10";"11";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2023-11-10";"6";"Demanda de Energia / Operacional";"Operacional";"0.2167"
"2023-11-10";"39";"Demanda de Energia / Operacional";"Operacional";"2.7333"
"2023-11-10";"40";"Demanda de Energia / Operacional";"Operacional";"2.7333"
"2023-11-10";"41";"Demanda de Energia / Operacional";"Operacional";"2.7333"
"2023-11-10";"46";"Demanda de Energia / Operacional";"Operacional";"2.7333"
"2023-11-10";"62";"Demanda de Energia / Operacional";"Operacional";"2.7333"
"2023-11-10";"36";"Demanda de Energia / Operacional";"Operacional";"0.1667"
"2023-11-10";"4";"Demanda de Energia / Operacional";"Operacional";"0.1333"
"2023-11-10";"46";"Demanda de Energia / Operacional";"Operacional";"3.7333"
"2023-11-10";"14";"Demanda de Energia / Operacional";"Operacional";"1.9167"
"2023-11-10";"6";"Demanda de Energia / Operacional";"Operacional";"0.4167"
"2023-11-10";"14";"Demanda de Energia / Operacional";"Operacional";"1.3833"
"2023-11-13";"1";"Demanda de Energia / Operacional";"Operacional";"5.5"
"2023-11-13";"27";"Demanda de Energia / Operacional";"Operacional";"0.65"
"2023-11-13";"21";"Demanda de Energia / Operacional";"Operacional";"1.7167"
"2023-11-13";"38";"Demanda de Energia / Operacional";"Operacional";"3.7333"
"2023-11-13";"45";"Demanda de Energia / Operacional";"Operacional";"2.1"
"2023-11-13";"42";"Demanda de Energia / Operacional";"Operacional";"0.8"
"2023-11-13";"35";"Demanda de Energia / Operacional";"Operacional";"0.0833"
"2023-11-13";"9";"Demanda de Energia / Operacional";"Operacional";"11.5167"
"2023-11-14";"14";"Demanda de Energia / Operacional";"Operacional";"1.9667"
"2023-11-14";"127";"Demanda de Energia / Operacional";"Operacional";"0.1667"
"2023-11-14";"129";"Demanda de Energia / Operacional";"Operacional";"0.1167"
"2023-11-14";"131";"Demanda de Energia / Operacional";"Operacional";"0.4167"
"2023-11-14";"130";"Demanda de Energia / Operacional";"Operacional";"0.05"
"2023-11-14";"29";"Demanda de Energia / Operacional";"Operacional";"0.8"
"2023-11-14";"131";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2023-11-14";"28";"Demanda de Energia / Operacional";"Operacional";"3.2667"
"2023-11-14";"130";"Demanda de Energia / Operacional";"Operacional";"0.2333"
"2023-11-14";"129";"Demanda de Energia / Operacional";"Operacional";"0.05"
"2023-11-14";"3";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2023-11-14";"22";"Demanda de Energia / Operacional";"Operacional";"9.8667"
"2023-11-14";"9";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2023-11-14";"46";"Demanda de Energia / Operacional";"Operacional";"7.6667"
"2023-11-14";"21";"Demanda de Energia / Operacional";"Operacional";"0.4833"
"2023-11-14";"129";"Demanda de Energia / Operacional";"Operacional";"0.3333"
"2023-11-14";"37";"Demanda de Energia / Operacional";"Operacional";"3.8167"
"2023-11-14";"130";"Demanda de Energia / Operacional";"Operacional";"1.0333"
"2023-11-14";"119";"Demanda de Energia / Operacional";"Operacional";"0.7667"
"2023-11-15";"18";"Demanda de Energia / Operacional";"Operacional";"3.0667"
"2023-11-15";"21";"Demanda de Energia / Operacional";"Operacional";"1.3333"
"2023-11-15";"45";"Demanda de Energia / Operacional";"Operacional";"0.4833"
"2023-11-15";"22";"Demanda de Energia / Operacional";"Operacional";"1.0167"
"2023-11-15";"29";"Demanda de Energia / Operacional";"Operacional";"5.05"
"2023-11-15";"9";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2023-11-15";"27";"Demanda de Energia / Operacional";"Operacional";"0.2667"
"2023-11-15";"27";"Demanda de Energia / Operacional";"Operacional";"0.7833"
"2023-11-15";"21";"Demanda de Energia / Operacional";"Operacional";"0.5667"
"2023-11-15";"14";"Demanda de Energia / Operacional";"Operacional";"0.3167"
"2023-11-15";"12";"Demanda de Energia / Operacional";"Operacional";"0.3"
"2023-11-15";"9";"Demanda de Energia / Operacional";"Operacional";"1.7667"
"2023-11-15";"8";"Demanda de Energia / Operacional";"Operacional";"2.0333"
"2023-11-16";"3";"Demanda de Energia / Operacional";"Operacional";"16.9833"
"2023-11-16";"2";"Demanda de Energia / Operacional";"Operacional";"16.9833"
"2023-11-16";"11";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2023-11-16";"12";"Demanda de Energia / Operacional";"Operacional";"0.85"
"2023-11-16";"21";"Demanda de Energia / Operacional";"Operacional";"0.6833"
"2023-11-16";"1";"Demanda de Energia / Operacional";"Operacional";"13.6167"
"2023-11-16";"4";"Demanda de Energia / Operacional";"Operacional";"13.6"
"2023-11-16";"21";"Demanda de Energia / Operacional";"Operacional";"1.1833"
"2023-11-16";"27";"Demanda de Energia / Operacional";"Operacional";"0.2833"
"2023-11-16";"37";"Demanda de Energia / Operacional";"Operacional";"0.5167"
"2023-11-16";"6";"Demanda de Energia / Operacional";"Operacional";"0.5667"
"2023-11-16";"52";"Demanda de Energia / Operacional";"Operacional";"0.25"
"2023-11-21";"1";"Demanda de Energia / Operacional";"Operacional";"14.1833"
"2023-11-21";"52";"Demanda de Energia / Operacional";"Operacional";"3.7667"
"2023-11-21";"56";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2023-11-22";"1";"Demanda de Energia / Operacional";"Operacional";"15.5"
"2023-11-22";"102";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2023-11-22";"18";"Demanda de Energia / Operacional";"Operacional";"7.5167"
"2023-11-22";"5";"Demanda de Energia / Operacional";"Operacional";"7.8167"
"2023-11-22";"127";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2023-11-22";"133";"Demanda de Energia / Operacional";"Operacional";"16.9833"
"2023-11-22";"27";"Demanda de Energia / Operacional";"Operacional";"1.0167"
"2023-11-22";"52";"Demanda de Energia / Operacional";"Operacional";"3.9833"
"2023-11-22";"131";"Demanda de Energia / Operacional";"Operacional";"1"
"2023-11-22";"18";"Demanda de Energia / Operacional";"Operacional";"1.0833"
"2023-11-23";"133";"Demanda de Energia / Operacional";"Operacional";"9.8333"
"2023-11-23";"129";"Demanda de Energia / Operacional";"Operacional";"0.1333"
"2023-11-23";"125";"Demanda de Energia / Operacional";"Operacional";"0.4167"
"2023-11-23";"1";"Demanda de Energia / Operacional";"Operacional";"0.0833"
"2023-11-23";"27";"Demanda de Energia / Operacional";"Operacional";"0.7333"
"2023-11-24";"133";"Demanda de Energia / Operacional";"Operacional";"16.9833"
"2023-11-24";"45";"Demanda de Energia / Operacional";"Operacional";"0.75"
"2023-11-24";"25";"Demanda de Energia / Operacional";"Operacional";"5.7833"
"2023-11-24";"35";"Demanda de Energia / Operacional";"Operacional";"0.1333"
"2023-11-24";"127";"Demanda de Energia / Operacional";"Operacional";"3.6333"
"2023-11-24";"27";"Demanda de Energia / Operacional";"Operacional";"1.1167"
"2023-11-24";"46";"Demanda de Energia / Operacional";"Operacional";"5.4167"
"2023-11-25";"71";"Demanda de Energia / Operacional";"Operacional";"14"
"2023-11-26";"70";"Demanda de Energia / Operacional";"Operacional";"20.9833"
"2023-11-27";"70";"Demanda de Energia / Operacional";"Operacional";"23.9833"
"2023-11-27";"125";"Demanda de Energia / Operacional";"Operacional";"0.2"
"2023-11-27";"120";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2023-11-27";"27";"Demanda de Energia / Operacional";"Operacional";"0.85"
"2023-11-27";"120";"Demanda de Energia / Operacional";"Operacional";"0.4333"
"2023-11-27";"50";"Demanda de Energia / Operacional";"Operacional";"1.9167"
"2023-11-28";"70";"Demanda de Energia / Operacional";"Operacional";"23.9833"
"2023-11-28";"18";"Demanda de Energia / Operacional";"Operacional";"1.7333"
"2023-11-28";"35";"Demanda de Energia / Operacional";"Operacional";"2.7667"
"2023-11-28";"45";"Demanda de Energia / Operacional";"Operacional";"0.3167"
"2023-11-28";"102";"Demanda de Energia / Operacional";"Operacional";"0.1333"
"2023-11-28";"132";"Demanda de Energia / Operacional";"Operacional";"0.2333"
"2023-11-28";"50";"Demanda de Energia / Operacional";"Operacional";"0.7333"
"2023-11-28";"44";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2023-11-28";"47";"Demanda de Energia / Operacional";"Operacional";"0.3"
"2023-11-28";"62";"Demanda de Energia / Operacional";"Operacional";"1.95"
"2023-11-28";"27";"Demanda de Energia / Operacional";"Operacional";"2.1333"
"2023-11-28";"14";"Demanda de Energia / Operacional";"Operacional";"3.6667"
"2023-11-28";"11";"Demanda de Energia / Operacional";"Operacional";"0.1167"
"2023-11-28";"27";"Demanda de Energia / Operacional";"Operacional";"6.3667"
"2023-11-28";"127";"Demanda de Energia / Operacional";"Operacional";"0.1"
"2023-11-28";"51";"Demanda de Energia / Operacional";"Operacional";"0.1333"
"2023-11-28";"21";"Demanda de Energia / Operacional";"Operacional";"2.0667"
"2023-11-29";"70";"Demanda de Energia / Operacional";"Operacional";"18.5"
"2023-11-29";"9";"Demanda de Energia / Operacional";"Operacional";"0.5167"
"2023-11-29";"105";"Demanda de Energia / Operacional";"Operacional";"0.25"
"2023-11-29";"51";"Demanda de Energia / Operacional";"Operacional";"0.5167"
"2023-11-29";"47";"Demanda de Energia / Operacional";"Operacional";"3.5"
"2023-11-29";"127";"Demanda de Energia / Operacional";"Operacional";"0.1667"
"2023-11-29";"8";"Demanda de Energia / Operacional";"Operacional";"7.9167"
"2023-11-29";"7";"Demanda de Energia / Operacional";"Operacional";"2.2833"
"2023-11-30";"8";"Demanda de Energia / Operacional";"Operacional";"10.3333"
"2023-11-30";"8";"Demanda de Energia / Operacional";"Operacional";"0.9333"
"2023-11-30";"25";"Demanda de Energia / Operacional";"Operacional";"8.4"
"2023-11-30";"25";"Demanda de Energia / Operacional";"Operacional";"0.1833"
"2023-11-30";"1";"Demanda de Energia / Operacional";"Operacional";"4.0833"
"2023-11-30";"40";"Demanda de Energia / Operacional";"Operacional";"20.9833"
"2023-11-30";"44";"Demanda de Energia / Operacional";"Operacional";"7.6"
"2023-11-30";"129";"Demanda de Energia / Operacional";"Operacional";"0.9167"
"2023-11-30";"133";"Demanda de Energia / Operacional";"Operacional";"15.7333"
"2023-11-30";"50";"Demanda de Energia / Operacional";"Operacional";"6.4667"
"2023-11-30";"127";"Demanda de Energia / Operacional";"Operacional";"0.2167"
"2023-11-30";"71";"Demanda de Energia / Operacional";"Operacional";"10.2333"
"2023-11-30";"35";"Demanda de Energia / Operacional";"Operacional";"14.4667"
"2023-11-30";"70";"Demanda de Energia / Operacional";"Operacional";"7.0667"
"2023-11-30";"51";"Demanda de Energia / Operacional";"Operacional";"10.5"
"2023-11-30";"54";"Demanda de Energia / Operacional";"Operacional";"0.3"
"2023-11-30";"102";"Demanda de Energia / Operacional";"Operacional";"0.1333"
"2023-11-30";"5";"Demanda de Energia / Operacional";"Operacional";"2.25"
"2023-11-30";"18";"Demanda de Energia / Operacional";"Operacional";"3.9667"
"2023-11-30";"21";"Demanda de Energia / Operacional";"Operacional";"3.3333"
"2023-11-30";"36";"Demanda de Energia / Operacional";"Operacional";"3.9"
"2023-11-30";"56";"Demanda de Energia / Operacional";"Operacional";"3.8833"
"2023-12-01";"40";"Demanda de Energia / Operacional";"Operacional";"10.4"
"2023-12-01";"133";"Demanda de Energia / Operacional";"Operacional";"0"
"2023-12-01";"35";"Demanda de Energia / Operacional";"Operacional";"14.7167"
"2023-12-01";"51";"Demanda de Energia / Operacional";"Operacional";"9.1"
"2023-12-01";"51";"Demanda de Energia / Operacional";"Operacional";"0.1833"
"2023-12-01";"22";"Demanda de Energia / Operacional";"Operacional";"1.2167"
"2023-12-01";"120";"Demanda de Energia / Operacional";"Operacional";"1.4167"
"2023-12-01";"102";"Demanda de Energia / Operacional";"Operacional";"12.2167"
"2023-12-01";"125";"Demanda de Energia / Operacional";"Operacional";"1.4667"
"2023-12-01";"10";"Demanda de Energia / Operacional";"Operacional";"0.8333"
"2023-12-01";"56";"Demanda de Energia / Operacional";"Operacional";"6.5833"
"2023-12-01";"53";"Demanda de Energia / Operacional";"Operacional";"3.05"
"2023-12-01";"50";"Demanda de Energia / Operacional";"Operacional";"4.75"
"2023-12-01";"44";"Demanda de Energia / Operacional";"Operacional";"11.6"
"2023-12-01";"13";"Demanda de Energia / Operacional";"Operacional";"10.1"
"2023-12-01";"11";"Demanda de Energia / Operacional";"Operacional";"10.1"
"2023-12-01";"12";"Demanda de Energia / Operacional";"Operacional";"10.1"
"2023-12-05";"1";"Demanda de Energia / Operacional";"Operacional";"22.9833"
"2023-12-05";"4";"Demanda de Energia / Operacional";"Operacional";"8.0333"
"2023-12-05";"5";"Demanda de Energia / Operacional";"Operacional";"20.9833"
"2023-12-05";"30";"Demanda de Energia / Operacional";"Operacional";"20.9833"
"2023-12-05";"54";"Demanda de Energia / Operacional";"Operacional";"20.9833"
"2023-11-05";"56";"Demanda de Energia / Operacional";"Operacional";"20.9833"
"2023-11-05";"28";"Demanda de Energia / Operacional";"Operacional";"13.4"
"2023-11-05";"42";"Demanda de Energia / Operacional";"Operacional";"7.3167"
"2023-11-05";"50";"Demanda de Energia / Operacional";"Operacional";"7.3167"
"2023-11-05";"53";"Demanda de Energia / Operacional";"Operacional";"7.3167"
"2023-11-05";"54";"Demanda de Energia / Operacional";"Operacional";"7.3167"
"2023-11-05";"56";"Demanda de Energia / Operacional";"Operacional";"7.3167"
"2023-11-05";"39";"Demanda de Energia / Operacional";"Operacional";"7.3167"
"2023-12-06";"42";"Demanda de Energia / Operacional";"Operacional";"10.7333"
"2023-12-06";"50";"Demanda de Energia / Operacional";"Operacional";"12.2167"
"2023-12-06";"53";"Demanda de Energia / Operacional";"Operacional";"10.7333"
"2023-12-06";"1";"Demanda de Energia / Operacional";"Operacional";"11"
"2023-12-06";"25";"Demanda de Energia / Operacional";"Operacional";"8.0667"
