data;pivo;cultura;aplicacao;observacao;status;motivo;dataFinal
"10/04/2026";"53";"Algodão";"CARBOM PRO+PRIMAFERT+BIOGALL+BIOGREEN+BIO HIDRIC+BIO AZ+BIO SOLUBILIZE+BIO BALANCE+BIO RAIZ";"1/2";"Funcionário Indisponível";"Operacional";"10/04/2026"
"10/04/2026";"104";"Algodão";"UREIA+SULFATO DE MANGANES";"Todo";"Cancelado";"Cancelado";"10/04/2026"
"13/04/2026";"118";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"14/04/2026"
"13/04/2026";"68";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE+UREIA";"Todo";"OK";"Realizado";"14/04/2026"
"13/04/2026";"26";"Algodão";"CARBOM PRO+PRIMAFERT+BIOGALL+BIOGREEN";"Todo";"OK";"Realizado";"14/04/2026"
"13/04/2026";"54";"Algodão";"CARBOM PRO+PRIMAFERT+BIOGALL+BIOGREEN+BIO HIDRIC+BIO SOLUBILIZE+BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"14/04/2026"
"14/04/2026";"53";"Algodão";"CARBOM PRO+PRIMAFERT+BIOGALL+BIOGREEN+BIO HIDRIC+BIO SOLUBILIZE+BIO BALANCE+BIO RAIZ";"1/2";"OK";"Realizado";"15/04/2026"
"14/04/2026";"120";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"15/04/2026"
"14/04/2026";"39";"Algodão";"UREIA";"Todo";"OK";"Realizado";"15/04/2026"
"14/04/2026";"15";"Algodão";"SULFATO DE MANGANES+SULFATO DE COBRE";"Todo";"OK";"Realizado";"15/04/2026"
"15/04/2026";"118";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"16/04/2026"
"15/04/2026";"3";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"OK";"Realizado";"16/04/2026"
"15/04/2026";"32";"Cacau";"BIO FERTILIZANTE";"Todo";"OK";"Realizado";"16/04/2026"
"15/04/2026";"47";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE+UREIA";"Todo";"OK";"Realizado";"16/04/2026"
"16/04/2026";"38";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"OK";"Realizado";"17/04/2026"
"16/04/2026";"121";"Tabaco";"BIO FERTILIZANTE";"D";"OK";"Realizado";"17/04/2026"
"16/04/2026";"115";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE+UREIA";"Todo";"OK";"Realizado";"17/04/2026"
"16/04/2026";"31";"Algodão";"UREIA";"Todo";"OK";"Realizado";"17/04/2026"
"17/04/2026";"102";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE+UREIA";"Todo";"Cancelado";"Cancelado";"17/04/2026"
"17/04/2026";"29";"Cacau";"BIO FERTILIZANTE";"Todo";"Atroso Fertirrigação Anterior";"Logística";"17/04/2026"
"17/04/2026";"4";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"Atroso Fertirrigação Anterior";"Logística";"17/04/2026"
"17/04/2026";"36";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"OK";"Realizado";"17/04/2026"
"21/04/2026";"120";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"22/04/2026"
"21/04/2026";"43";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"22/04/2026"
"21/04/2026";"29";"Cacau";"BIO FERTILIZANTE";"Todo";"OK";"Realizado";"22/04/2026"
"21/04/2026";"48";"Algodão";"UREIA";"Todo";"Redutor";"Mecânico";"22/04/2026"
"22/04/2026";"121";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"ABD";"OK";"Realizado";"23/04/2026"
"22/04/2026";"35";"Algodão";"SULFATO DE MANGANES+SULFATO DE COBRE";"Todo";"OK";"Realizado";"23/04/2026"
"22/04/2026";"4";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"23/04/2026"
"22/04/2026";"2";"Algodão";"BIO BALANCE + BIO RAIZ + BIO HIDRIC +BIOSOLUBILIZE";"Todo";"OK";"Realizado";"23/04/2026"
"23/04/2026";"102";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE+UREIA";"Todo";"Funcionário Indisponível";"Operacional";"24/04/2026"
"23/04/2026";"40";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE+BORO";"Todo";"Falta de Produto";"Operacional";"24/04/2026"
"23/04/2026";"1";"Algodão";"KCL";"Todo";"Funcionário Indisponível";"Operacional";"24/04/2026"
"23/04/2026";"32";"Cacau";"BIO FERTILIZANTE";"Todo";"Erosão/Rastro";"Operacional";"24/04/2026"
"24/04/2026";"104";"Algodão";"SULFATO DE MANGANES+UREIA";"Todo";"Funcionário Indisponível";"Operacional";"24/04/2026"
"24/04/2026";"4";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"24/04/2026"
"24/04/2026";"5";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"Falta de Produto";"Operacional";"24/04/2026"
"24/04/2026";"42";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"Funcionário Indisponível";"Operacional";"24/04/2026"
"27/04/2026";"42";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"28/04/2026"
"27/04/2026";"102";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE+KCL";"Todo";"OK";"Realizado";"28/04/2026"
"27/04/2026";"47";"Algodão";"UREIA";"Todo";"OK";"Realizado";"28/04/2026"
"27/04/2026";"63";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"28/04/2026"
"28/04/2026";"40";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE+BORO";"Todo";"OK";"Realizado";"29/04/2026"
"28/04/2026";"118";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"29/04/2026"
"28/04/2026";"3";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"29/04/2026"
"28/04/2026";"123";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"Falta de Água";"Operacional";"29/04/2026"
"28/04/2026";"70";"Algodão";"KCL";"1/2";"OK";"Realizado";"29/04/2026"
"29/04/2026";"5";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"OK";"Realizado";"30/04/2026"
"29/04/2026";"104";"Algodão";"SULFATO DE MANGANES+KCL";"Todo";"mudança de Manejo";"Operacional";"30/04/2026"
"29/04/2026";"37";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"30/04/2026"
"29/04/2026";"122";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"Falta de Água";"Operacional";"30/04/2026"
"29/04/2026";"70";"Algodão";"KCL";"1/2";"OK";"Realizado";"30/04/2026"
"30/04/2026";"25";"Cacau";"UREIA+KCL";"Todo";"OK";"Realizado";"01/05/2026"
"30/04/2026";"36";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE+BORO";"Todo";"OK";"Realizado";"01/05/2026"
"30/04/2026";"120";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"01/05/2026"
"30/04/2026";"64";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"01/05/2026"
"30/04/2026";"60";"Algodão";"KCL";"Todo";"OK";"Realizado";"01/05/2026"
"01/05/2026";"29";"Cacau";"UREIA+KCL";"Todo";"OK";"Realizado";"01/05/2026"
"01/05/2026";"102";"Algodão";"UREIA";"Todo";"OK";"Realizado";"01/05/2026"
"01/05/2026";"4";"Tabaco";"PRO K";"Todo";"Feito a Lanço";"Cancelado";"01/05/2026"
"01/05/2026";"7";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"OK";"Realizado";"01/05/2026"
"05/05/2026";"3";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"06/05/2026"
"05/05/2026";"123";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"06/05/2026"
"05/05/2026";"104";"Algodão";"SULFATO DE MANGANES+KCL";"Todo";"OK";"Realizado";"06/05/2026"
"05/05/2026";"6";"Algodão";"SULFATO DE MANGANES+COBRE";"Todo";"OK";"Realizado";"06/05/2026"
"05/05/2026";"66";"Algodão";"KCL";"Todo";"OK";"Realizado";"07/05/2026"
"06/05/2026";"38";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"Pneu";"Operacional";"07/05/2026"
"06/05/2026";"122";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"07/05/2026"
"06/05/2026";"115";"Algodão";"KCL";"Todo";"mudança de Manejo";"Operacional";"07/05/2026"
"06/05/2026";"1";"Algodão";"KCL";"Todo";"OK";"Realizado";"07/05/2026"
"06/05/2026";"15";"Algodão";"KCL";"1/2";"OK";"Realizado";"08/05/2026"
"07/05/2026";"7";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE+BORO";"Todo";"OK";"Realizado";"09/05/2026"
"07/05/2026";"4";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"08/05/2026"
"07/05/2026";"131";"Algodão";"KCL+UREIA";"Todo";"OK";"Realizado";"08/05/2026"
"07/05/2026";"113";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"08/05/2026"
"08/05/2026";"37";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"09/05/2026"
"08/05/2026";"5";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE+BORO";"Todo";"OK";"Realizado";"09/05/2026"
"08/05/2026";"8";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"OK";"Realizado";"09/05/2026"
"08/05/2026";"132";"Algodão";"KCL+UREIA";"Todo";"mudança de Manejo";"Operacional";"09/05/2026"
"08/05/2026";"2";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"11/05/2026"
"11/05/2026";"38";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"12/05/2026"
"11/05/2026";"3";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"14/05/2026"
"11/05/2026";"132";"Algodão";"KCL+UREIA";"Todo";"OK";"Realizado";"12/05/2026"
"11/05/2026";"19";"Algodão";"SULFATO DE MANGANES";"Todo";"OK";"Realizado";"13/05/2026"
"12/05/2026";"4";"Tabaco";"NUTISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"14/05/2026"
"12/05/2026";"117";"Algodão";"SULFATO DE MANGANES+SULFATO DE COBRE";"Todo";"OK";"Realizado";"13/05/2026"
"12/05/2026";"44";"Milho";"AZZOCORP+BIO GREEN+CARBOM PRO+PRIMAFERT+BIOGALL";"Todo";"OK";"Realizado";"13/05/2026"
"12/05/2026";"55";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"13/05/2026"
"13/05/2026";"37";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"14/05/2026"
"13/05/2026";"8";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE+BORO";"Todo";"OK";"Realizado";"16/05/2026"
"13/05/2026";"3";"Tabaco";"PRO K";"Todo";"Atroso Fertirrigação Anterior";"Logística";"14/05/2026"
"13/05/2026";"116";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"14/05/2026"
"13/05/2026";"54";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"Funcionário Indisponível";"Operacional";"14/05/2026"
"14/05/2026";"25";"Cacau";"BIO FERTILIZANTE";"Todo";"mudança de Manejo";"Operacional";"15/05/2026"
"14/05/2026";"40";"Tabaco";"BORO+MAGNESIO";"Todo";"OK";"Realizado";"17/05/2026"
"14/05/2026";"9";"Tabaco";"BIO BALANCE+SOLUBIO RAIZ PERFORMANCE";"Todo";"OK";"Realizado";"15/05/2026"
"14/05/2026";"9";"Tabaco";"BLUEMAXX+QUITOX";"A";"OK";"Realizado";"14/05/2026"
"15/05/2026";"37";"Tabaco";"PRO K";"Todo";"mudança de Manejo";"Operacional";"15/05/2026"
"15/05/2026";"115";"Algodão";"KCL";"Todo";"OK";"Realizado";"15/05/2026"
"15/05/2026";"27";"Cacau";"BIO FERTILIZANTE";"Todo";"mudança de Manejo";"Operacional";"15/05/2026"
"15/05/2026";"53";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"Funcionário Indisponível";"Operacional";"15/05/2026"
"18/05/2026";"3";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"19/05/2026"
"18/05/2026";"40";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"19/05/2026"
"18/05/2026";"54";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"19/05/2026"
"18/05/2026";"44";"Milho";"LANNATE";"Todo";"OK";"Realizado";"19/05/2026"
"19/05/2026";"37";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"21/05/2026"
"19/05/2026";"38";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"20/05/2026"
"19/05/2026";"10";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"Falta de Produto";"Operacional";"20/05/2026"
"19/05/2026";"51";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"mudança de Manejo";"Operacional";"20/05/2026"
"20/05/2026";"3";"Tabaco";"SOLANACEAS+CALCION+DRIPSOL MICRO ALTO VIGOR";"Todo";"OK";"Realizado";"21/05/2026"
"20/05/2026";"36";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"Operação Preparo";"Operacional";"21/05/2026"
"20/05/2026";"9";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"Falta de Produto";"Operacional";"21/05/2026"
"20/05/2026";"44";"Milho";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"22/05/2026"
"21/05/2026";"25";"Cacau";"BIO FERTILIZANTE";"Todo";"mudança de Manejo";"Operacional";"22/05/2026"
"21/05/2026";"38";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"22/05/2026"
"21/05/2026";"40";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"22/05/2026"
"21/05/2026";"74";"Milho";"BIO HIDRIC+BIO BALACE+BIO RAIZ+BIO SOLUBILIZE+BIO GREEN+CARBOM PRO+PRIMAFERT+BIOGALL";"Todo";"mudança de Manejo";"Operacional";"22/05/2026"
"22/05/2026";"53";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"22/05/2026"
"22/05/2026";"27";"Cacau";"BIO FERTILIZANTE";"Todo";"mudança de Manejo";"Operacional";"22/05/2026"
"22/05/2026";"37";"Tabaco";"PRO K";"Todo";"mudança de Manejo";"Operacional";"22/05/2026"
"22/05/2026";"20";"Algodão";"UREIA";"Todo";"Cancelado";"Cancelado";"22/05/2026"
"26/05/2026";"74";"Milho";"BIO BALACE+BIO RAIZ+BIO SOLUBILIZE+BIO GREEN+PRIMAFERT+BIOGALL";"Todo";"OK";"Realizado";"28/05/2026"
"26/05/2026";"10";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"27/05/2026"
"26/05/2026";"36";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"27/05/2026"
"26/05/2026";"51";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"29/05/2026"
"27/05/2026";"11";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"29/05/2026"
"27/05/2026";"40";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"28/05/2026"
"27/05/2026";"5";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"28/05/2026"
"27/05/2026";"25";"Cacau";"UREIA+KCL";"Todo";"Funcionário Indisponível";"Operacional";"28/05/2026"
"28/05/2026";"9";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"OK";"Realizado";"29/05/2026"
"28/05/2026";"36";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"01/06/2026"
"28/05/2026";"38";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"BCD";"OK";"Realizado";"30/05/2026"
"28/05/2026";"58";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"Funcionário Indisponível";"Operacional";"29/05/2026"
"29/05/2026";"40";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"29/05/2026"
"29/05/2026";"29";"Cacau";"UREIA+KCL";"Todo";"Funcionário Indisponível";"Operacional";"29/05/2026"
"29/05/2026";"37";"Tabaco";"PRO K";"Todo";"mudança de Manejo";"Operacional";"29/05/2026"
"01/06/2026";"40";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"02/06/2026"
"01/06/2026";"5";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"02/06/2026"
"01/06/2026";"9";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"OK";"Realizado";"02/06/2026"
"02/06/2026";"36";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"03/06/2026"
"02/06/2026";"38";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"A";"OK";"Realizado";"02/06/2026"
"02/06/2026";"7";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"05/06/2026"
"02/06/2026";"44";"Milho";"CLORFENAPI";"Todo";"OK";"Realizado";"03/06/2026"
"02/06/2026";"25";"Cacau";"UREIA+KCL";"Todo";"OK";"Realizado";"04/06/2026"
"03/06/2026";"37";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"04/06/2026"
"03/06/2026";"5";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"04/06/2026"
"03/06/2026";"116";"Milho";"CLORFENAPI";"Todo";"OK";"Realizado";"04/06/2026"
"03/06/2026";"58";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"OK";"Realizado";"04/06/2026"
"04/06/2026";"12";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"05/06/2026"
"04/06/2026";"10";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"OK";"Realizado";"05/06/2026"
"05/06/2026";"40";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"06/06/2026"
"05/06/2026";"18";"Milho";"BIO RAIZ+BIO HIDRIC+BIO BALANCE+BIO SOLUBILIZE+BIO AZ";"Todo";"Falta de Produto";"Operacional";"05/06/2026"
"05/06/2026";"11";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"OK";"Realizado";"06/06/2026"
"08/06/2026";"38";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"11/06/2026"
"08/06/2026";"18";"Milho";"BIO RAIZ+BIO HIDRIC+BIO BALANCE+BIO SOLUBILIZE+BIO AZ";"Todo";"OK";"Realizado";"10/06/2026"
"08/06/2026";"29";"Cacau";"UREIA+KCL";"Todo";"OK";"Realizado";"10/06/2026"
"09/06/2026";"36";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"10/06/2026"
"09/06/2026";"16";"Algodão";"SULFATO DE COBRE";"Todo";"Cabo Rompido";"Elétrico";"10/06/2026"
"09/06/2026";"7";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"10/06/2026"
"10/06/2026";"5";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"11/06/2026"
"10/06/2026";"8";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"11/06/2026"
"10/06/2026";"117";"Algodão";"UREIA";"Todo";"OK";"Realizado";"16/06/2026"
"11/06/2026";"12";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"OK";"Realizado";"13/06/2026"
"11/06/2026";"7";"Tabaco";"PRO K+MAGNESIO";"Todo";"mudança de Manejo";"Operacional";"11/06/2026"
"11/06/2026";"14";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"13/06/2026"
"12/06/2026";"13";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"Funcionário Indisponível";"Operacional";"12/06/2026"
"12/06/2026";"36";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"mudança de Manejo";"Operacional";"12/06/2026"
"15/06/2026";"7";"Tabaco";"PRO K+MAGNESIO";"Todo";"OK";"Realizado";"16/06/2026"
"15/06/2026";"122";"Algodão";"UREIA";"Todo";"Falta de Produto";"Operacional";"15/06/2026"
"15/06/2026";"16";"Algodão";"SULFATO DE COBRE";"Todo";"Cancelado";"Cancelado";"15/06/2026"
"16/06/2026";"8";"Tabaco";"PRO K+MAGNESIO";"Todo";"OK";"Realizado";"17/06/2026"
"16/06/2026";"22";"Algodão";"SULFATO DE MANGANES+SULFATO DE ZINCO+SULFATO DE COBRE";"Todo";"Cancelado";"Cancelado";"16/06/2026"
"16/06/2026";"130";"Milho";"CLORFENAPIR+CLORPIRIFOS";"Todo";"OK";"Realizado";"17/06/2026"
"17/06/2026";"113";"Algodão";"UREIA";"Todo";"OK";"Realizado";"19/06/2026"
"17/06/2026";"44";"Milho";"UREIA";"Todo";"OK";"Realizado";"18/06/2026"
"17/06/2026";"13";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"17/06/2026"
"18/06/2026";"36";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"19/06/2026"
"18/06/2026";"25";"Cacau";"BIO FERTILIZANTE+STINGRAY+TRICHORDEMIL";"Todo";"OK";"Realizado";"19/06/2026"
"18/06/2026";"23";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"18/06/2026"
"19/06/2026";"13";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"OK";"Realizado";"19/06/2026"
"19/06/2026";"14";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"Cancelado";"Cancelado";"19/06/2026"
"19/06/2026";"9";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"Atroso Fertirrigação Anterior";"Logística";"19/06/2026"
"23/06/2026";"9";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"24/06/2026"
"23/06/2026";"27";"Cacau";"BIO FERTILIZANTE+BIO SOLUBILIZE+STINGRAY+TRICHORDEMIL";"Todo";"OK";"Realizado";"25/06/2026"
"23/06/2026";"125";"Milho Semente";"CLORFENAPIR+CLORPIRIFOS";"Todo";"OK";"Realizado";"24/06/2026"
"23/06/2026";"106";"Algodão";"UREIA";"Todo";"OK";"Realizado";"26/06/2026"
"24/06/2026";"14";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"OK";"Realizado";"26/06/2026"
"24/06/2026";"5";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO";"Todo";"OK";"Realizado";"27/06/2026"
"24/06/2026";"8";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"25/06/2026"
"24/06/2026";"123";"Algodão";"UREIA";"Todo";"OK";"Realizado";"25/06/2026"
"24/06/2026";"133";"Milho Semente";"CLORFENAPIR+RUMBA";"Todo";"OK";"Realizado";"25/06/2026"
"25/06/2026";"10";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"Operação Preparo";"Operacional";"25/06/2026"
"25/06/2026";"44";"Milho Grão";"CLORFENAPIR+ACEGOL";"Todo";"OK";"Realizado";"26/06/2026"
"25/06/2026";"7";"Tabaco";"PRO K";"Todo";"Funcionário Indisponível";"Operacional";"25/06/2026"
"25/06/2026";"74";"Milho Grão";"CLORFENAPIR";"Todo";"OK";"Realizado";"25/06/2026"
"25/06/2026";"130";"Milho Semente";"RUMBA+EXALT";"Todo";"OK";"Realizado";"26/06/2026"
"26/06/2026";"9";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"Funcionário Indisponível";"Operacional";"26/06/2026"
"26/06/2026";"11";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"Funcionário Indisponível";"Operacional";"26/06/2026"
"26/06/2026";"23";"Tabaco";"BIO BALANCE+BIO RAIZ+BORO";"Todo";"Falta de Produto";"Operacional";"26/06/2026"
"26/06/2026";"29";"Cacau";"BIO FERTILIZANTE+BIO SOLUBILIZE+STINGRAY+TRICHORDEMIL";"Todo";"Falta de Água";"Operacional";"26/06/2026"
"26/06/2026";"55";"Algodão";"UREIA";"Todo";"OK";"Realizado";"27/06/2026"
"29/06/2026";"29";"Cacau";"BIO FERTILIZANTE+BIO SOLUBILIZE+STINGRAY+TRICHORDEMIL";"Todo";"OK";"Realizado";"30/06/2026"
"29/06/2026";"10";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"30/06/2026"
"29/06/2026";"11";"Tabaco";"NUTRISYSTEM DESENVOLVIMENTO+BORO";"Todo";"OK";"Realizado";"30/06/2026"
"29/06/2026";"46";"Tabaco";"BIO BALANCE+BIO RAIZ";"Todo";"OK";"Realizado";"01/07/2026"
"30/06/2026";"18";"Milho Grãos";"CLORFENAPIR";"Todo";"OK";"Realizado";"01/07/2026"
"30/06/2026";"7";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"01/07/2026"
"30/06/2026";"9";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"03/07/2026"
"30/06/2026";"72";"Algodão";"UREIA";"Todo";"OK";"Realizado";"01/07/2026"
"01/07/2026";"125";"Milho Semente";"CLORFENAPIR+CARTUGEM+RUMBA";"Todo";"OK";"Realizado";"02/07/2026"
"01/07/2026";"8";"Tabaco";"PRO K";"Todo";"OK";"Realizado";"02/07/2026"
"01/07/2026";"10";"Tabaco";"PRO K+SULFATO DE MAGNESIO";"Todo";"OK";"Realizado";"03/07/2026"
"01/07/2026";"74";"Milho Grãos";"CLORFENAPIR";"Todo";"OK";"Realizado";"03/07/2026"
