farm,sheet,row,motivo,raw
Karitel,PIVÔ 14,147,"data de inicio nao parseavel como serial Excel plausivel","14.A+B+C+D data=28/06/221"
Karitel,PIVÔ 14,188,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,189,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,190,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,191,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,192,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,193,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,194,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,195,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,196,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,197,"sem data de inicio","14.C+D"
Karitel,PIVÔ 14,198,"sem horimetro inicial/final valido","14.A+B data=44088 h1= h2=376"
Karitel,PIVÔ 14,241,"sem horimetro inicial/final valido","14.A+B data=44553 h1= h2="
Karitel,PIVÔ 14,242,"sem horimetro inicial/final valido","14.A+B data=44560 h1= h2="
Karitel,PIVÔ 14,262,"sem data de inicio","14.A+B"
Karitel,PIVÔ 14,274,"data de inicio nao parseavel como serial Excel plausivel","14.A+B+C+D data=80"
Karitel,PIVÔ 14,347,"sem data de inicio","14.A+B"
Karitel,PIVÔ 14,348,"sem data de inicio","14.A+B"
Karitel,PIVÔ 14,375,"sem data de inicio","14.A+B"
Karitel,PIVÔ 14,459,"data de inicio nao parseavel como serial Excel plausivel","14.A+B data=15/09/222"
Karitel,PIVÔ 14,470,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,482,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,521,"data de inicio nao parseavel como serial Excel plausivel","14.A data=27/05/2023"
Karitel,PIVÔ 14,532,"sem data de inicio","14.A"
Karitel,PIVÔ 14,533,"sem data de inicio","14.A"
Karitel,PIVÔ 14,534,"sem data de inicio","14.A"
Karitel,PIVÔ 14,535,"sem data de inicio","14.A"
Karitel,PIVÔ 14,536,"sem data de inicio","14.A"
Karitel,PIVÔ 14,537,"sem data de inicio","14.A"
Karitel,PIVÔ 14,612,"sem horimetro inicial/final valido","14.C+D data=45462 h1=104.7 h2="
Karitel,PIVÔ 14,646,"sem horimetro inicial/final valido","14.A+B+C+D data=45522 h1= h2="
Karitel,PIVÔ 14,647,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,648,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,649,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,650,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,651,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,652,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,653,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 14,654,"sem data de inicio","14.A+B+C+D"
Karitel,PIVÔ 15,243,"sem horimetro inicial/final valido","15.A+B data=44192 h1= h2="
Karitel,PIVÔ 15,244,"sem horimetro inicial/final valido","15.A+B data=44194 h1= h2="
Karitel,PIVÔ 15,248,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,249,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,250,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,251,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,296,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,297,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,328,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,402,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,475,"sem data de inicio","15.A"
Karitel,PIVÔ 15,476,"sem data de inicio","15.A"
Karitel,PIVÔ 15,477,"sem data de inicio","15.A"
Karitel,PIVÔ 15,478,"sem data de inicio","15.A"
Karitel,PIVÔ 15,543,"sem data de inicio","15.A"
Karitel,PIVÔ 15,603,"sem data de inicio","15.A+B"
Karitel,PIVÔ 15,604,"sem data de inicio","15.A+B"
Karitel,PIVÔ 16,188,"sem data de inicio","16"
Karitel,PIVÔ 16,189,"sem data de inicio","16"
Karitel,PIVÔ 16,190,"sem data de inicio","16"
Karitel,PIVÔ 16,191,"sem data de inicio","16"
Karitel,PIVÔ 16,192,"sem data de inicio","16"
Karitel,PIVÔ 16,193,"sem data de inicio","16"
Karitel,PIVÔ 16,194,"sem data de inicio","16"
Karitel,PIVÔ 16,221,"sem data de inicio","16"
Karitel,PIVÔ 16,277,"sem data de inicio","16"
Karitel,PIVÔ 16,280,"sem data de inicio","16"
Karitel,PIVÔ 16,324,"data de inicio nao parseavel como serial Excel plausivel","16 data=29/05/2023"
Karitel,PIVÔ 16,325,"data de inicio nao parseavel como serial Excel plausivel","16 data=30/05/2023"
Karitel,PIVÔ 16,328,"sem horimetro inicial/final valido","16 data=45094 h1=83.3 h2="
Karitel,PIVÔ 16,329,"sem horimetro inicial/final valido","16 data=45097 h1= h2="
Karitel,PIVÔ 16,330,"sem horimetro inicial/final valido","16 data=45098 h1= h2="
Karitel,PIVÔ 16,331,"sem horimetro inicial/final valido","16 data=45099 h1= h2=129.4"
Karitel,PIVÔ 16,338,"sem data de inicio","16"
Karitel,PIVÔ 16,339,"sem data de inicio","16"
Karitel,PIVÔ 16,340,"sem data de inicio","16"
Karitel,PIVÔ 16,341,"sem data de inicio","16"
Karitel,PIVÔ 16,342,"sem data de inicio","16"
Karitel,PIVÔ 16,343,"sem data de inicio","16"
Karitel,PIVÔ 16,344,"sem data de inicio","24"
Karitel,PIVÔ 17,204,"sem horimetro inicial/final valido","17.A+B data=44186 h1= h2="
Karitel,PIVÔ 17,205,"sem horimetro inicial/final valido","17.A+B data=44193 h1= h2="
Karitel,PIVÔ 17,206,"sem horimetro inicial/final valido","17.A+B data=44194 h1= h2="
Karitel,PIVÔ 17,207,"sem horimetro inicial/final valido","17.A+B data=44195 h1= h2="
Karitel,PIVÔ 17,215,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,262,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,286,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,309,"data de inicio nao parseavel como serial Excel plausivel","17.A+B data=25"
Karitel,PIVÔ 17,405,"sem data de inicio","17.A"
Karitel,PIVÔ 17,438,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,439,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,440,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,478,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,479,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,480,"sem data de inicio","17.A+B"
Karitel,PIVÔ 17,481,"sem data de inicio","17.A+B"
Karitel,PIVÔ 18,145,"data de inicio nao parseavel como serial Excel plausivel","18.A+B data=06/08/220"
Karitel,PIVÔ 18,147,"sem horimetro inicial/final valido","18.A+B data=44206 h1= h2="
Karitel,PIVÔ 18,151,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,161,"sem horimetro inicial/final valido","18.A+B data=44206 h1= h2="
Karitel,PIVÔ 18,191,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,205,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,255,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,256,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,257,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,258,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,259,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,260,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,261,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,306,"data de inicio nao parseavel como serial Excel plausivel","18.A data=29/05/2023"
Karitel,PIVÔ 18,307,"data de inicio nao parseavel como serial Excel plausivel","18.A data=30/05/2023"
Karitel,PIVÔ 18,316,"sem data de inicio","18.A"
Karitel,PIVÔ 18,317,"sem data de inicio","18.A"
Karitel,PIVÔ 18,318,"sem data de inicio","18.A"
Karitel,PIVÔ 18,319,"sem data de inicio","18.A"
Karitel,PIVÔ 18,320,"sem data de inicio","18.A"
Karitel,PIVÔ 18,321,"sem data de inicio","18.A"
Karitel,PIVÔ 18,322,"sem data de inicio","18.A"
Karitel,PIVÔ 18,385,"sem data de inicio","18.A"
Karitel,PIVÔ 18,386,"sem data de inicio","18.A"
Karitel,PIVÔ 18,387,"sem data de inicio","18.A"
Karitel,PIVÔ 18,388,"sem data de inicio","18.A"
Karitel,PIVÔ 18,427,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,428,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,429,"sem data de inicio","18.A+B"
Karitel,PIVÔ 18,430,"sem data de inicio","18.A+B"
Karitel,PIVÔ 19,117,"data de inicio nao parseavel como serial Excel plausivel","19.A+B data=02/20/2019"
Karitel,PIVÔ 19,164,"data de inicio nao parseavel como serial Excel plausivel","19.A+B data=04/10/220"
Karitel,PIVÔ 19,186,"sem data de inicio","19.A+B"
Karitel,PIVÔ 19,246,"sem data de inicio","19.A+B"
Karitel,PIVÔ 19,247,"sem data de inicio","19.A+B"
Karitel,PIVÔ 19,261,"sem data de inicio","19.A+B"
Karitel,PIVÔ 19,432,"data de inicio nao parseavel como serial Excel plausivel","19. A data=29/05/2023"
Karitel,PIVÔ 19,433,"data de inicio nao parseavel como serial Excel plausivel","19. A data=30/05/2023"
Karitel,PIVÔ 19,438,"sem horimetro inicial/final valido","19. A data=45096 h1=40.4 h2="
Karitel,PIVÔ 19,439,"sem horimetro inicial/final valido","19. A data=45098 h1= h2="
Karitel,PIVÔ 19,440,"sem horimetro inicial/final valido","19. A data=45101 h1= h2=91.4"
Karitel,PIVÔ 19,444,"sem data de inicio","19. A"
Karitel,PIVÔ 19,445,"sem data de inicio","19. A"
Karitel,PIVÔ 19,455,"data de inicio nao parseavel como serial Excel plausivel","19. A data=11"
Karitel,PIVÔ 19,488,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,489,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,490,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,491,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,492,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,493,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,494,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,495,"sem data de inicio","19. A+B"
Karitel,PIVÔ 19,496,"sem data de inicio","19. A+B"
Karitel,PIVÔ 20,183,"data de inicio nao parseavel como serial Excel plausivel","20.A+B data=05/07/202020"
Karitel,PIVÔ 20,195,"sem data de inicio","20"
Karitel,PIVÔ 20,196,"sem data de inicio","20"
Karitel,PIVÔ 20,197,"sem data de inicio","20"
Karitel,PIVÔ 20,198,"sem data de inicio","20"
Karitel,PIVÔ 20,199,"sem data de inicio","20"
Karitel,PIVÔ 20,200,"sem data de inicio","20"
Karitel,PIVÔ 20,201,"sem data de inicio","20"
Karitel,PIVÔ 20,202,"sem data de inicio","20"
Karitel,PIVÔ 20,203,"sem data de inicio","20"
Karitel,PIVÔ 20,204,"sem data de inicio","20"
Karitel,PIVÔ 20,248,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,249,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,304,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,305,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,306,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,308,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,320,"sem horimetro inicial/final valido","20.A+B data=44810 h1=75.3 h2="
Karitel,PIVÔ 20,321,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,325,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,326,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,369,"data de inicio nao parseavel como serial Excel plausivel","20.A data=26/05/2023"
Karitel,PIVÔ 20,370,"data de inicio nao parseavel como serial Excel plausivel","20.A data=27/05/2023"
Karitel,PIVÔ 20,377,"sem data de inicio","20.A"
Karitel,PIVÔ 20,378,"sem data de inicio","20.A+B"
Karitel,PIVÔ 20,418,"sem data de inicio","20.A"
Karitel,PIVÔ 20,419,"sem data de inicio","20.A"
Karitel,PIVÔ 20,420,"sem data de inicio","20.A"
Karitel,PIVÔ 20,421,"sem data de inicio","20.A"
Karitel,PIVÔ 20,422,"sem data de inicio","20.A"
Karitel,PIVÔ 20,423,"sem data de inicio","20.A"
Karitel,PIVÔ 20,424,"sem data de inicio","20.A"
Karitel,PIVÔ 20,425,"sem data de inicio","20.A"
Karitel,PIVÔ 20,426,"sem data de inicio","20.A"
Karitel,PIVÔ 21,17,"data de inicio nao parseavel como serial Excel plausivel","21.A+B data=07/04/219"
Karitel,PIVÔ 21,32,"data de inicio nao parseavel como serial Excel plausivel","21.A+B data=15/062019"
Karitel,PIVÔ 21,84,"data de inicio nao parseavel como serial Excel plausivel","21.A+B data=24/11/20019"
Karitel,PIVÔ 21,168,"sem horimetro inicial/final valido","21.A+B data=44086 h1= h2="
Karitel,PIVÔ 21,169,"sem horimetro inicial/final valido","21.A+B data=44087 h1= h2="
Karitel,PIVÔ 21,170,"sem horimetro inicial/final valido","21.A+B data=44088 h1= h2=53"
Karitel,PIVÔ 21,199,"sem horimetro inicial/final valido","21.A+B data=44184 h1=237.8 h2="
Karitel,PIVÔ 21,200,"sem horimetro inicial/final valido","21.A+B data=44552 h1= h2="
Karitel,PIVÔ 21,201,"sem horimetro inicial/final valido","21.A+B data=44558 h1= h2="
Karitel,PIVÔ 21,203,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,204,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,205,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,259,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,260,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,274,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,275,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,276,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,277,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,329,"data de inicio nao parseavel como serial Excel plausivel","21.A+B data=24"
Karitel,PIVÔ 21,351,"sem data de inicio","21.A+B"
Karitel,PIVÔ 21,385,"data de inicio nao parseavel como serial Excel plausivel","21.A data=10/02/20223"
Karitel,PIVÔ 21,387,"data de inicio nao parseavel como serial Excel plausivel","21.A data=12/02/20223"
Karitel,PIVÔ 21,417,"data de inicio nao parseavel como serial Excel plausivel","21.A data=29/05/2023"
Karitel,PIVÔ 21,418,"data de inicio nao parseavel como serial Excel plausivel","21.A data=30/05/2023"
Karitel,PIVÔ 21,428,"sem data de inicio","21.A"
Karitel,PIVÔ 21,429,"sem data de inicio","21.A"
Karitel,PIVÔ 21,491,"sem data de inicio","21.A"
Karitel,PIVÔ 21,492,"sem data de inicio","21.A"
Karitel,PIVÔ 21,493,"sem data de inicio","21.A"
Karitel,PIVÔ 21,494,"sem data de inicio","21.A"
Karitel,PIVÔ 21,495,"sem data de inicio","21.A"
Karitel,PIVÔ 21,496,"sem data de inicio","21.A"
Karitel,PIVÔ 21,497,"sem data de inicio","21.A"
Karitel,PIVÔ 21,542,"sem data de inicio","21.A"
Karitel,PIVÔ 21,543,"sem data de inicio","21.A"
Karitel,PIVÔ 21,544,"sem data de inicio","21.A"
Karitel,PIVÔ 21,545,"sem data de inicio","21.A"
Karitel,PIVÔ 21,546,"sem data de inicio","21.A"
Karitel,PIVÔ 21,547,"sem data de inicio","21.A"
Karitel,PIVÔ 21,548,"sem data de inicio","21.A"
Karitel,PIVÔ 21,549,"sem data de inicio","21.A"
Karitel,PIVÔ 21,550,"sem data de inicio","21.A"
Karitel,PIVÔ 21,551,"sem data de inicio","21.A"
Karitel,PIVÔ 22,177,"sem horimetro inicial/final valido","22.A+B data=44216 h1= h2="
Karitel,PIVÔ 22,178,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,179,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,180,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,181,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,182,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,183,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,184,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,226,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,227,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,284,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,315,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,350,"data de inicio nao parseavel como serial Excel plausivel","22.A+B data=27/05/2023"
Karitel,PIVÔ 22,351,"data de inicio nao parseavel como serial Excel plausivel","22.A+B data=28/05/2023"
Karitel,PIVÔ 22,356,"sem horimetro inicial/final valido","22.A+B data=45098 h1=293.2 h2="
Karitel,PIVÔ 22,357,"sem horimetro inicial/final valido","22.A+B data=45099 h1= h2=313.8"
Karitel,PIVÔ 22,362,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,363,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,364,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,365,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,366,"sem horimetro inicial/final valido","22.A+B data=45118 h1= h2=406.8"
Karitel,PIVÔ 22,368,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,369,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,370,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,371,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,372,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,373,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,374,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,375,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,376,"sem data de inicio","22.A+B"
Karitel,PIVÔ 22,445,"sem data de inicio","22.A"
Karitel,PIVÔ 22,446,"sem data de inicio","22.A"
Karitel,PIVÔ 22,486,"sem data de inicio","22.A"
Karitel,PIVÔ 22,487,"sem data de inicio","22.A"
Karitel,PIVÔ 22,488,"sem data de inicio","22.A"
Karitel,PIVÔ 22,489,"sem data de inicio","22.A"
Karitel,PIVÔ 22,490,"sem data de inicio","22.A"
Karitel,PIVÔ 22,491,"sem data de inicio","22.A"
Karitel,PIVÔ 22,492,"sem data de inicio","22.A"
Karitel,PIVÔ 22,493,"sem data de inicio","22.A"
Karitel,PIVÔ 22,494,"sem data de inicio","22.A"
Karitel,PIVÔ 23,30,"sem horimetro inicial/final valido","23.A+B data=43483 h1=260.60000000000002 h2="
Karitel,PIVÔ 23,240,"sem horimetro inicial/final valido","23.A+B data=44550 h1= h2="
Karitel,PIVÔ 23,241,"sem horimetro inicial/final valido","23.A+B data=44557 h1= h2="
Karitel,PIVÔ 23,296,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,297,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,315,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,375,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,468,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,469,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,470,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,471,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,472,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,473,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,474,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,475,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,476,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,477,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,478,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,479,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,480,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,481,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,482,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,483,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,574,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,575,"sem data de inicio","23.A+B"
Karitel,PIVÔ 23,584,"sem data de inicio","23.A"
Karitel,PIVÔ 23,585,"sem data de inicio","23.A"
Karitel,PIVÔ 23,586,"sem data de inicio","23.A"
Karitel,PIVÔ 23,587,"sem data de inicio","23.A"
Karitel,PIVÔ 23,588,"sem data de inicio","23.A"
Karitel,PIVÔ 23,589,"sem data de inicio","23.A"
Karitel,PIVÔ 23,636,"sem data de inicio","23.A"
Karitel,PIVÔ 23,637,"sem data de inicio","23.A"
Karitel,PIVÔ 23,638,"sem data de inicio","23.A"
Karitel,PIVÔ 23,639,"sem data de inicio","23.A"
Karitel,PIVÔ 24,9,"sem horimetro inicial/final valido","24.A+B data=43479 h1=54 h2="
Karitel,PIVÔ 24,133,"sem horimetro inicial/final valido","24.A+B data=43775 h1= h2="
Karitel,PIVÔ 24,134,"sem horimetro inicial/final valido","24.A+B data=43777 h1= h2="
Karitel,PIVÔ 24,135,"sem horimetro inicial/final valido","24.A+B data=43778 h1= h2="
Karitel,PIVÔ 24,160,"sem horimetro inicial/final valido","24.A+B data=43859 h1= h2="
Karitel,PIVÔ 24,234,"sem data de inicio","24.A+B"
Karitel,PIVÔ 24,287,"sem data de inicio","24.A+B"
Karitel,PIVÔ 24,342,"sem horimetro inicial/final valido","24.A data=44832 h1=341.5 h2="
Karitel,PIVÔ 24,405,"data de inicio nao parseavel como serial Excel plausivel","24.A+B data=29/05/2023"
Karitel,PIVÔ 24,406,"data de inicio nao parseavel como serial Excel plausivel","24.A+B data=30/05/2023"
Karitel,PIVÔ 24,410,"sem data de inicio","24.A+B"
Karitel,PIVÔ 24,443,"sem data de inicio","24.A"
Karitel,PIVÔ 24,459,"sem horimetro inicial/final valido","24.A data=45350 h1=815.2 h2="
Karitel,PIVÔ 24,486,"sem data de inicio","24.A"
Karitel,PIVÔ 24,487,"sem data de inicio","24.A"
Karitel,PIVÔ 24,488,"sem data de inicio","24.A"
Karitel,PIVÔ 24,489,"sem data de inicio","24.A"
Karitel,PIVÔ 24,490,"sem data de inicio","24.A"
Karitel,PIVÔ 24,491,"sem data de inicio","24.A"
Karitel,PIVÔ 25,73,"data de inicio nao parseavel como serial Excel plausivel","25.B data=09/06/019"
Karitel,PIVÔ 25,74,"data de inicio nao parseavel como serial Excel plausivel","25.B data=10/06/020"
Karitel,PIVÔ 25,262,"data de inicio nao parseavel como serial Excel plausivel","25.A+B data=10/09/0220"
Karitel,PIVÔ 25,294,"sem horimetro inicial/final valido","25.A+B+C+D data=44188 h1= h2="
Karitel,PIVÔ 25,295,"sem horimetro inicial/final valido","25.A+B+C+D data=44192 h1= h2="
Karitel,PIVÔ 25,296,"sem horimetro inicial/final valido","25.A+B+C+D data=44193 h1= h2="
Karitel,PIVÔ 25,297,"sem horimetro inicial/final valido","25.A+B+C+D data=44194 h1= h2="
Karitel,PIVÔ 25,298,"sem horimetro inicial/final valido","25.A+B+C+D data=44195 h1= h2="
Karitel,PIVÔ 26,271,"sem horimetro inicial/final valido","26.A+B data=44557 h1= h2="
Karitel,PIVÔ 26,272,"sem horimetro inicial/final valido","26.A+B data=44559 h1= h2="
Karitel,PIVÔ 26,273,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,274,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,331,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,332,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,333,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,334,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,335,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,336,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,337,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,338,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,347,"data de inicio nao parseavel como serial Excel plausivel","26.A+B data=30"
Karitel,PIVÔ 26,352,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,353,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,354,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,355,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,356,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,423,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,424,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,513,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,514,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,515,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,516,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,557,"data de inicio nao parseavel como serial Excel plausivel","26.A data=27/05/2023"
Karitel,PIVÔ 26,558,"data de inicio nao parseavel como serial Excel plausivel","26.A data=28/05/2023"
Karitel,PIVÔ 26,569,"sem data de inicio","26.A"
Karitel,PIVÔ 26,599,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,600,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,601,"sem data de inicio","26.A+B"
Karitel,PIVÔ 26,613,"sem data de inicio","26.A"
Karitel,PIVÔ 26,614,"sem data de inicio","26.A"
Karitel,PIVÔ 26,615,"sem data de inicio","26.A"
Karitel,PIVÔ 26,616,"sem data de inicio","26.A"
Karitel,PIVÔ 26,617,"sem data de inicio","26.A"
Karitel,PIVÔ 26,618,"sem data de inicio","26.A"
Karitel,PIVÔ 26,619,"sem data de inicio","26.A"
Karitel,PIVÔ 26,663,"sem data de inicio","26.A"
Karitel,PIVÔ 26,664,"sem data de inicio","26.A"
Karitel,PIVÔ 26,665,"sem data de inicio","26.A"
Karitel,PIVÔ 26,666,"sem data de inicio","26.A"
Karitel,PIVÔ 26,667,"sem data de inicio","26.A"
Karitel,PIVÔ 26,668,"sem data de inicio","26.A"
Karitel,PIVÔ 26,669,"sem data de inicio","26.A"
Karitel,PIVÔ 27,183,"sem data de inicio","27.B"
Karitel,PIVÔ 27,219,"data de inicio nao parseavel como serial Excel plausivel","27.A+B data=17/711/2019"
Karitel,PIVÔ 27,220,"data de inicio nao parseavel como serial Excel plausivel","27.A+B data=17/711/2020"
Karitel,PIVÔ 27,227,"data de inicio nao parseavel como serial Excel plausivel","27.A+B data=02/17/2019"
Karitel,PIVÔ 27,278,"sem horimetro inicial/final valido","27.A+B data=44020 h1= h2="
Karitel,PIVÔ 27,279,"sem horimetro inicial/final valido","27.A+B data=44026 h1= h2="
Karitel,PIVÔ 27,280,"sem horimetro inicial/final valido","27.A+B data=44031 h1= h2="
Karitel,PIVÔ 27,304,"sem horimetro inicial/final valido","27.A+B data=44087 h1= h2="
Karitel,PIVÔ 27,317,"sem horimetro inicial/final valido","27.A+B data=44113 h1= h2="
Karitel,PIVÔ 27,350,"sem horimetro inicial/final valido","27 data=44185 h1= h2="
Karitel,PIVÔ 27,351,"sem horimetro inicial/final valido","27 data=44188 h1= h2="
Karitel,PIVÔ 27,352,"sem horimetro inicial/final valido","27 data=44192 h1= h2="
Karitel,PIVÔ 27,353,"sem horimetro inicial/final valido","27 data=44194 h1= h2="
Karitel,PIVÔ 27,358,"sem data de inicio","27"
Karitel,PIVÔ 27,401,"sem data de inicio","27"
Karitel,PIVÔ 27,402,"sem data de inicio","27"
Karitel,PIVÔ 27,403,"sem data de inicio","27"
